intensity
8089
8203
8327
8453
8583
8672
8772
8926
8994
8985
9043
9148
9254
9306
9233
9084
8857
8689
8580
8546
8615
8785
9040
9344
9612
9812
9861
9884
9874
9954
10121
10495
10958
11465
11889
12204
12341
12395
12642
12942
13228
13435
13568
13721
13879
14079
14244
14360
14414
14435
14452
14452
14476
14490
14474
14388
14274
14122
13978
13808
13568
13267
12917
12587
12281
12059
11793
11381
10852
10246
9677
9210
9012
8939
8948
8926
8844
8588
8251
7934
7628
7327
7183
7184
7225
7267
7188
7036
6797
6599
6431
6293
6210
6252
6281
6258
6202
6118
6047
5995
5965
5942
