time,signal,stdev
0.702039,550076.5,3233.599
2.000378,551794.0,107.48023
3.307803,550099.5,3052.5798
4.608679,549963.0,421.43564
5.924239,551167.0,1493.4095
7.246631,550131.0,2797.3145
9.281184,549737.5,1502.6019
10.55874,551711.5,1164.6049
11.874144,550825.5,1945.2507
13.174551,552499.5,850.6495
14.480565,552457.0,1190.7678
15.817801,550378.0,2648.822
17.119732,551590.0,29.698484
18.44293,551204.5,2023.0325
19.736184,550026.5,2129.0986
21.03326,550970.0,2094.4502
22.328817,551540.5,2489.723
23.478676,552293.0,900.85406
24.611472,552002.0,557.20013
25.718999,552422.5,235.46655
26.829184,552652.0,1197.8389
27.937299,553908.0,315.36963
29.042757,552075.0,226.27417
30.170103,551760.5,408.0006
31.278477,551043.5,1727.4619
32.377775,551185.0,264.45795
33.487007,551726.0,694.37885
34.589071,553615.5,337.28995
35.70664,551878.0,2303.754
36.813026,551336.0,2094.4502
37.916999,551762.0,2136.8767
39.016811,552492.5,1269.2567
40.122022,551726.5,101.11627
41.231744,550441.0,671.75146
42.349983,552070.5,2249.3066
43.453482,552648.0,2184.96
44.559969,553034.0,2046.3671
45.66934,552546.5,133.64319
46.78383,550709.5,939.74493
47.900067,549248.0,2292.4402
49.009553,551901.0,1425.5272
50.109964,551438.5,2018.7899
51.213406,551435.0,1575.434
52.313578,552268.5,4786.406
53.441358,549464.0,1107.3292
54.540085,551629.5,1259.3572
55.640988,550301.5,1857.5695
56.744253,552933.0,1747.968
57.853163,552621.0,3041.9734
58.965148,549088.0,2110.0066
60.069774,549930.0,5502.705
61.168139,551902.0,1039.447
62.268627,553433.0,2257.085
63.365292,551677.0,1875.2472
64.465652,552573.0,2027.9823
65.56482,553533.5,2396.3848
66.674686,549546.0,2101.5212
67.771557,551933.5,1371.0801
68.872708,552625.5,2495.38
69.970415,549102.5,3896.8655
71.098066,553742.0,837.2144
72.196623,551926.0,1590.9902
73.297251,550670.5,1218.345
74.39433,550792.0,4668.319
75.495983,551747.5,987.8282
76.620933,551572.0,1312.3901
77.732828,552389.5,1306.0262
78.843016,552839.5,914.28906
79.946189,549177.0,1463.711
81.044031,551845.0,634.9819
82.158331,550932.5,2327.0884
83.257907,551542.0,1383.1008
84.356983,552020.0,3702.4111
85.457242,547586.0,3976.7686
86.557363,547763.0,4058.793
87.66201,551702.0,1349.1598
88.773794,552090.0,500.6316
89.869928,552906.5,2140.412
90.972891,551055.0,2634.68
92.067262,552392.5,1625.6385
93.166254,551517.5,1588.8689
94.283628,552051.5,2687.713
95.390295,553282.0,2759.1306
96.485068,551097.0,7069.6533
97.585389,549073.0,4692.361
98.682978,552930.5,1718.9766
99.816414,552772.0,1285.5201
100.915466,552979.0,738.2195
102.014784,553303.0,485.07526
103.110227,553134.5,559.3215
104.214503,551771.0,2266.9844
105.32741,552577.5,724.7844
106.438131,553615.0,425.67828
107.567798,553846.5,3437.246
108.680615,551176.5,895.9043
109.798501,553221.5,208.5965
110.907836,554249.5,2195.5667
112.013668,551290.5,3591.3953
113.118296,552577.5,1048.6394
114.217082,551608.5,461.74072
115.315984,553078.5,512.6524
116.414614,551640.0,401.63666
117.544882,553671.5,1713.3197
118.650494,552822.5,331.6331
119.750041,553929.5,127.98633
120.856038,553310.0,486.48947
121.958673,553125.5,2659.4287
123.081881,552635.5,2097.9858
124.187907,552346.0,1612.2035
125.294273,552477.0,486.48947
126.3962,553237.0,1977.0706
127.49692,553974.5,1608.668
128.61808,553030.0,1615.0319
129.733445,553254.5,751.6545
130.837392,553336.0,1595.2329
131.93281,553467.5,1437.5481
133.031067,552511.5,111.01576
134.124839,553627.0,173.94827
135.230187,552144.0,1025.3048
136.329086,550752.0,3167.8384
137.432154,553154.0,48.08326
138.529902,551939.0,1852.6198
139.622263,550826.0,3749.08
140.747938,552928.5,1775.5452
141.860243,548568.5,4428.61
142.955322,552554.0,865.4987
144.052824,553111.0,647.70984
145.148353,553143.5,125.1579
146.26414,552806.0,543.058
147.370074,548798.5,4282.946
148.468361,552929.0,1087.5303
149.569473,553263.5,405.17218
150.666365,551884.5,1190.0607
151.775058,552338.5,989.2424
152.882207,552472.0,1829.9923
153.981059,553693.5,2482.6519
155.092131,551858.5,334.46152
156.186416,550751.5,4246.1763
157.283539,551530.0,832.9718
158.390384,552443.0,1889.3893
159.485744,552436.5,2502.451
160.587486,552702.0,830.1434
161.686659,553047.5,266.57925
162.800856,552370.0,287.08536
163.926332,552996.5,2181.4243
165.02628,550073.0,3904.6436
166.128762,553546.5,168.99852
167.230146,552307.5,354.2605
168.331982,552354.0,50.91169
169.453383,553117.0,1701.299
170.556505,553145.5,867.62
171.656702,553770.5,222.73863
172.754303,549670.5,3724.3313
173.855346,552969.5,1561.9989
174.965667,552985.0,395.9798
176.066651,553028.0,838.62866
177.179377,552773.5,1228.2445
178.276792,553094.5,966.615
179.37409,550329.5,4657.7124
180.475079,552315.5,1228.2445
181.58367,553553.0,311.12698
182.682361,553771.0,1216.2236
183.792684,551388.5,3186.9302
184.890323,553282.5,648.41693
185.988226,553996.0,1009.7485
187.106398,551618.5,350.01785
188.209628,549723.5,3174.2021
189.306585,553260.0,261.62952
190.406461,553125.0,1298.248
191.518173,552257.5,89.80256
192.64131,552796.0,821.6581
193.750004,552350.5,1801.001
194.849903,552543.5,374.05948
195.950964,552825.5,1467.2466
197.045455,552543.0,494.97476
198.143286,551015.5,3263.2976
199.24428,552889.0,598.21234
200.349616,552123.5,1194.3033
201.448417,551742.0,480.8326
202.544318,554332.0,306.88434
203.638818,552803.0,490.73212
204.759971,552718.0,376.18082
205.857545,552543.0,2764.7876
206.956945,552164.5,878.9337
208.054585,553454.0,526.08746
209.153144,554015.5,1009.0414
210.27072,551430.5,1170.2617
211.372831,551036.5,1922.6233
212.483351,552711.0,1569.7771
213.579304,552765.0,1520.2795
214.681141,553004.0,1667.3578
215.78864,553449.0,1103.0865
216.918655,552200.5,645.5885
218.014471,552353.5,1289.0557
219.111488,551251.5,1057.1246
