time,signal,stdev
0.666171,550810.0,1016.8196
1.889877,550406.0,2623.3662
3.104162,553382.0,1071.9739
4.303158,552476.0,1603.7181
5.509562,554004.0,1161.0693
6.720823,557108.5,2058.388
8.086204,558104.5,938.3307
9.418748,557122.0,989.9495
10.618924,556232.5,62.932503
11.804817,559731.5,608.8189
12.920022,554925.0,1658.8726
14.022038,556255.5,518.30927
15.110164,556834.5,82.73149
16.199667,556323.5,1218.345
17.284738,556718.0,2668.621
18.372469,554961.0,2365.9792
19.473443,555829.5,2075.3584
20.574826,552534.5,3128.9475
21.659928,556174.0,1377.444
22.744969,553958.0,5241.0757
23.839581,549605.5,2049.9026
24.941019,550269.5,4871.259
26.032238,552644.5,3161.4744
27.120468,553568.0,1401.4856
28.209102,553109.0,892.3688
29.302594,553340.0,168.29141
30.395533,552551.5,656.9022
31.495412,553334.0,449.7199
32.582336,551789.0,1998.2838
33.673036,552932.5,1181.5754
34.756517,553328.0,2016.6686
35.836965,552427.0,2630.4373
36.945422,551262.0,1671.6005
38.040124,552454.5,968.0292
39.143908,552120.0,46.66905
40.254518,552061.5,2506.6936
41.349875,549713.5,204.35387
42.451035,552467.5,4782.163
43.550223,556554.5,1547.8567
44.637275,552703.5,3966.1619
45.722306,555901.5,289.20667
46.805633,554567.5,1905.6528
47.885474,557588.5,1344.21
48.965135,554601.5,2085.2578
50.041261,556312.5,1017.5267
51.115657,555674.5,1293.2983
52.192919,555520.5,1037.3257
53.268688,553146.0,308.29855
54.354995,557036.0,719.8347
55.433284,557209.0,543.058
56.508738,558175.5,1929.6945
57.583196,557067.5,880.34796
58.657394,556656.5,1204.2029
59.741818,557212.5,1178.747
60.834271,556463.5,682.35803
61.913235,556876.5,891.6616
63.057428,558850.0,2964.1917
64.273262,557480.5,1044.3967
65.486338,558121.5,3418.8613
66.658606,555186.0,659.0235
67.840319,555529.0,2467.8027
69.015478,555982.0,1315.2186
70.194073,559690.5,1484.2172
71.38486,559062.0,4.2426405
72.560262,560650.0,922.06726
73.792684,558673.5,2522.25
75.054477,560988.5,4598.3154
76.230867,561819.0,2496.087
77.429818,561332.5,1669.4791
78.61479,561273.0,1269.9637
79.784992,562825.0,3063.1865
80.971133,561437.5,3913.836
82.143214,561599.0,480.8326
83.384937,560680.5,427.7996
84.589281,560854.5,430.62802
85.75173,560404.5,584.7773
86.937959,561193.5,2793.7788
88.141147,562461.5,354.2605
89.353172,565108.0,521.8448
90.457815,561139.5,856.30634
91.619432,562806.0,3019.346
92.728502,562902.5,1116.5216
93.820934,563252.0,2580.9397
94.911017,566166.0,1439.6694
96.017495,566777.0,1592.4044
97.096254,564058.0,226.27417
98.186634,564796.5,2990.3545
99.280122,564765.5,1208.4454
100.380307,566422.5,1262.1855
101.481238,567920.0,2196.2737
102.577031,569046.5,1252.2861
103.660306,567921.5,617.3042
104.752775,569671.5,683.7723
105.842187,567154.5,379.71634
106.95121,568298.0,1756.4532
108.046067,568250.0,1226.1232
109.126507,570131.5,366.98843
110.224435,569377.0,1953.0289
111.305359,570705.5,2646.7007
112.396547,570777.5,1209.8597
113.485496,571522.0,2360.3225
114.564627,569948.0,1103.0865
115.670873,572320.0,677.4083
116.750756,573648.0,2650.2363
117.83755,574509.5,389.61584
118.950392,573402.5,1556.342
120.053444,575039.5,1035.9114
121.17138,574576.0,476.58997
122.283193,574647.0,152.73506
123.366331,577034.0,1507.5516
124.450046,575770.0,814.58704
125.547638,576277.0,1824.3354
126.622518,579049.5,1631.2953
127.70847,578998.0,323.85492
128.78764,579663.0,1079.0449
129.876156,579676.0,499.21738
130.953548,579143.5,364.16
132.032816,581442.5,1692.1066
133.105607,579549.5,837.9215
134.183917,582496.0,1091.7728
135.269202,583767.0,135.7645
136.363171,586421.0,1968.5853
137.443301,582868.0,862.6703
138.528326,587067.0,15.556349
139.633083,587672.5,2361.0295
140.716784,588467.0,589.72705
141.805731,587426.5,173.24117
142.900954,589655.0,2728.018
143.978934,589824.5,1569.07
145.057033,590581.5,491.4392
146.142645,590416.5,2243.65
147.257663,594102.5,1932.5228
148.360317,593067.0,1376.0298
149.459027,596565.5,935.50226
150.545634,595415.0,2457.903
151.683138,596651.5,3250.5698
152.878804,599508.0,1400.0714
154.068809,598778.5,55.861435
155.248982,599360.0,902.26825
156.438083,601117.5,408.0006
157.614573,600424.5,1390.879
158.802395,602223.0,1224.709
159.97786,604168.5,3664.9343
161.149641,603975.5,2997.4255
162.354246,605962.5,762.9682
163.527552,607491.0,974.3931
164.709692,608997.5,505.58136
165.877784,609766.5,166.17009
167.069541,610102.0,1238.8511
168.246483,613710.0,694.37885
169.440193,612657.5,877.51953
170.643815,614070.0,1518.8654
171.847256,613399.5,236.88077
173.036981,617558.0,237.58788
174.21743,616311.0,1245.9221
175.419596,616828.5,1436.1339
176.595138,615117.0,49.497475
177.768831,617438.5,2696.1982
178.940463,616967.0,750.9474
180.124141,616737.5,1021.7693
181.342344,617979.0,451.13412
182.544833,616232.5,1545.0283
183.740022,617565.0,2309.4106
184.927098,616372.0,1245.9221
186.135915,619127.0,758.0185
187.340296,618400.5,3222.2856
188.54995,618613.0,83.4386
189.730684,618363.0,2015.2543
190.922621,619600.5,2064.0447
192.136576,617999.5,3251.9841
193.339022,620940.5,2690.5413
194.517136,619384.5,1191.475
195.707408,619721.5,910.04645
196.932954,620039.0,113.137085
198.115485,619317.5,1816.5574
199.303591,621815.5,545.1793
200.499852,619110.0,1780.4949
201.685161,620116.5,702.15704
202.892443,621111.0,1862.5193
204.075567,618702.5,2295.9758
205.274615,620801.5,1379.5653
206.464605,620433.0,74.953316
207.645819,620511.5,968.0292
208.82611,620344.5,1450.276
210.020239,617782.0,889.54034
211.204937,620564.0,158.39192
212.385842,622951.5,1453.1045
213.590416,619378.5,811.05145
214.759932,620258.5,567.80676
215.955369,617695.5,331.6331
217.13614,620594.0,69.29646
218.320109,620209.5,3806.3557
219.510248,621539.5,267.99347
220.695968,618068.5,1652.5085
221.895344,618249.5,2994.5972
223.087904,619342.0,2753.4739
224.266744,620863.0,974.3931
225.470854,618842.0,4515.584
226.655104,621017.5,369.81683
227.854394,621592.0,1445.3263
229.04993,619347.0,388.90872
230.236931,619350.5,327.39044
231.43147,620742.5,91.216774
232.629105,619829.0,2498.9153
233.829611,619936.0,660.43774
235.003,620864.5,682.35803
236.202231,617745.5,1091.0658
237.424956,621303.0,429.92093
238.610434,618601.5,3694.6328
239.792077,619617.0,632.15344
241.029988,618596.0,3604.8303
242.228855,619972.0,2298.097
243.421889,621454.0,796.2022
244.609861,620915.0,2241.5286
245.822064,623267.0,817.41547
247.043092,620382.5,1286.2273
248.232329,618237.5,234.05234
249.427767,617583.5,1249.4576
250.653324,621563.0,941.8662
251.881852,619892.5,1563.4131
253.129471,621123.0,325.26913
254.333877,621311.5,548.00775
255.543849,619080.0,9.899495
256.747547,616885.5,2426.0833
257.923106,620562.5,1184.4038
259.128118,620509.5,912.8749
260.303474,620858.5,1771.3025
261.514155,621308.0,2579.5256
262.707173,617809.0,2996.7185
263.898752,619140.0,1622.1029
265.087741,621076.0,15.556349
266.280832,620762.5,533.8656
267.393226,621998.5,3147.3323
268.501656,618218.0,1513.2085
269.596174,618255.0,670.3372
270.679454,618095.0,2541.3418
271.772871,621388.0,1766.3528
272.871791,618525.5,2239.4072
273.958718,622284.5,2703.2693
275.056141,619538.0,2521.5427
