time,signal,stdev
0.548212,571175.0,425.67828
1.669621,570079.5,1611.4963
2.777571,571866.0,859.84186
3.896199,572720.0,5364.112
4.998232,572246.0,7888.4834
6.109365,570872.0,724.07733
7.218762,574717.5,6586.6997
8.32102,572748.0,5313.2
9.445816,571304.0,4492.9565
10.671298,576416.0,4023.4375
11.775885,578965.0,6931.0605
12.892908,575099.0,9387.55
13.999295,577534.0,12657.211
15.110863,581125.5,7429.571
16.218494,578566.0,12913.184
17.34145,579963.0,12169.308
18.447534,579707.0,10291.232
19.541088,575189.0,8694.585
20.641531,578318.0,8345.274
21.74357,576856.0,8056.7744
22.839593,580914.0,6122.1304
23.925131,580979.0,5136.424
25.06497,573936.5,864.79156
26.174379,575599.5,2035.7604
27.281939,572972.0,4145.06
28.394682,574929.5,4151.424
29.557875,573110.5,1205.6171
30.691558,574025.5,997.72766
31.805412,577820.5,4306.9873
32.926125,570401.0,889.54034
34.04708,571302.5,1727.4619
35.165374,575149.5,1440.3765
36.290773,575347.5,6718.2217
37.391548,575975.5,98.28784
38.524506,576330.5,8138.092
39.677303,573237.5,337.28995
40.803684,573348.0,5624.327
41.917359,572531.5,2327.0884
43.038806,572959.5,1969.2924
44.147375,575354.0,1791.8086
45.257951,578756.5,1672.3075
46.376408,575399.0,1210.5668
47.484282,571624.5,690.8433
48.594742,573547.0,1344.9171
49.727896,570508.5,2884.2886
50.860668,578536.0,3923.0283
51.958278,575728.0,6013.236
53.076851,573180.0,712.7636
54.17684,575546.5,3162.8887
55.302824,570249.5,3029.9524
56.410607,577853.5,4025.5588
57.513996,571163.5,2731.5535
58.608772,575044.0,5590.386
59.743935,574273.0,2572.4546
60.858571,575232.0,6918.3325
61.964447,573110.5,3584.3242
63.081761,577455.0,3856.5603
64.175289,573429.0,2746.4028
65.28552,571851.5,3911.0076
66.381145,571863.0,1507.5516
67.479049,578199.0,250.3158
68.577637,575752.0,3027.8313
69.719635,577141.0,714.17786
70.842241,575471.0,968.73627
71.986237,573074.0,3292.289
73.087995,573558.5,917.1175
74.198611,572271.0,3085.814
75.309968,574663.0,1749.3822
76.428443,574076.5,1833.5278
77.540417,578573.0,1179.4541
78.642324,575514.5,5711.3013
79.749463,577920.5,3087.9353
80.891104,574802.5,663.97327
81.993942,573325.5,1071.2667
83.091702,577572.0,5536.646
84.202557,574295.5,292.0351
85.325626,575897.5,1573.3126
86.428196,574611.5,180.31223
87.547324,578125.0,3138.14
88.641936,574846.0,2534.2708
89.769083,573414.5,5398.7603
90.894586,573420.5,1347.0385
91.994678,574573.5,1033.083
93.105747,573646.5,1419.1633
94.226565,574419.5,3263.2976
95.326077,571782.0,2274.0554
96.425497,576719.0,3734.938
97.526396,572246.0,680.2367
98.64169,576272.5,5361.9907
99.796295,572126.0,941.8662
100.922308,575102.5,931.25964
102.072088,574335.5,1764.2314
103.177788,574462.5,921.3601
