time,signal,stdev
0.488127,572927.5,7873.634
1.57831,568147.5,207.18228
2.74479,572748.0,1982.7274
3.868755,574181.5,4141.5244
4.989541,572225.5,44.547726
6.098465,570424.0,889.54034
7.206036,576604.5,1373.9084
8.323987,571853.5,4736.908
9.444333,574042.5,902.97534
10.549323,574137.0,148.49243
11.652733,571013.0,2661.5498
12.756983,572896.0,1320.8755
13.861833,573568.0,1517.4512
14.970261,571993.0,3681.198
16.51907,573916.0,1831.4066
17.696105,575547.5,1925.4518
18.80071,575452.5,1570.4841
19.915835,575409.0,52.3259
21.026822,575250.0,4102.6333
22.126315,577267.0,1822.9213
23.235383,575753.5,1737.3613
24.346099,570806.5,3014.3962
25.460404,574863.5,2233.7502
26.564819,573687.0,4754.586
27.692812,577906.0,3763.2222
28.801577,570999.0,97.580734
29.91782,576465.0,3514.3208
31.091064,575724.5,1106.6221
32.199431,570595.5,762.9682
33.304217,576781.0,371.93817
34.411527,574623.5,5265.824
35.517694,577075.0,1709.7842
36.624275,572523.0,1817.2644
37.745191,569876.0,4391.1333
38.859176,570501.5,5417.145
39.964726,567448.0,6427.6006
41.070243,566522.5,2232.3362
42.181187,571328.5,3431.589
43.298307,568192.5,3544.7263
44.413636,568891.0,6957.9307
45.533858,571875.5,1676.5502
46.642302,568589.5,8286.584
47.756529,571666.5,4640.7417
48.885634,566833.0,4471.743
50.00568,569438.5,7757.6685
51.133959,570427.5,1001.97034
52.261192,573282.0,584.0702
53.368664,572707.0,2384.364
54.482918,568933.0,8069.5024
55.62145,571881.5,1072.681
56.74111,570997.0,1006.92004
57.84979,572045.0,4266.682
58.956531,570738.5,2315.7747
60.0793,571051.0,6925.404
61.222677,569741.5,4687.4106
62.334604,572785.5,4110.4116
63.451886,572213.5,5460.986
64.562876,571582.5,485.78235
65.670424,571318.5,4029.8015
66.790282,571695.5,156.2706
67.90618,572048.5,3786.5566
69.013153,574062.5,156.2706
70.125656,571940.0,4859.238
71.244939,573750.0,2756.3022
72.353362,572727.0,3754.737
73.452786,575394.5,381.13055
74.562062,570568.0,4500.0273
75.681031,570528.5,5065.006
76.799594,574712.0,362.03867
77.938339,573049.0,1271.378
79.055886,569726.0,7034.2983
80.157821,574248.0,3126.8262
81.266876,573538.5,111.01576
82.385934,569512.0,4586.2944
83.505991,572800.5,4974.496
84.629657,574980.0,2110.0066
85.752209,570276.0,920.653
86.898164,573573.5,6.363961
88.011201,573586.0,3107.027
89.118117,571504.0,7325.6265
90.233888,572374.5,7843.9355
91.344742,572034.0,6522.353
92.448546,572007.5,4882.5723
93.57208,574227.0,1319.4613
94.675874,572920.5,3348.1506
95.729194,576573.5,6278.401
97.33951,572878.0,574.1707
98.417728,574313.5,1907.067
99.471118,574211.5,7715.242
100.503929,570685.5,2078.1868
101.576933,573419.0,1197.8389
102.610799,571313.5,3796.4563
103.645565,574124.0,4939.848
104.677432,570052.5,5855.5513
105.723874,573060.0,7300.1704
106.764094,573984.5,2735.7961
107.802821,575589.5,4701.5527
108.835293,577495.5,5079.148
109.878458,575988.5,4816.104
110.935964,572932.5,9361.387
112.07929,573480.5,2112.128
113.121407,575717.0,4364.263
114.149059,575614.0,4060.207
115.173584,572734.0,4968.1323
116.196435,574565.5,4892.4717
117.240172,574444.0,5197.235
118.277558,571187.0,1244.5079
119.319719,573475.0,3678.3694
120.365289,574310.5,738.9266
121.419398,574224.5,2454.3677
122.456178,575268.0,3374.3135
123.484399,574308.0,1402.8999
124.50886,573937.0,4531.14
125.540681,574710.0,5105.311
126.574888,576732.0,1329.3607
127.609774,577792.5,3343.908
