time,signal,stdev
0.731634,552578.5,1847.67
2.017703,553098.0,2897.7236
3.315723,553998.5,748.8261
5.169224,555651.0,2958.5347
6.470134,551838.5,1385.2222
7.759174,552976.5,289.20667
9.055222,553886.0,1110.1576
10.358687,552767.0,920.653
11.629013,552182.0,499.21738
12.949928,553027.0,459.61942
14.245706,551606.5,345.7752
15.528639,553053.0,630.73926
16.853677,552906.0,101.82338
18.170189,552258.0,347.89655
19.460076,550483.5,3809.184
20.742583,553339.5,676.7012
22.032327,552265.0,267.28638
23.152146,552656.5,1222.5876
24.281267,551859.5,344.361
25.397743,551754.5,2138.998
26.511737,553897.5,876.1053
27.628558,553560.5,423.55698
28.732398,551961.0,3037.7307
29.856688,554814.5,847.82104
30.964164,553343.0,578.4133
32.075702,554368.5,1926.866
33.178703,555706.0,343.6539
34.280348,552692.0,468.10468
35.403628,553578.0,350.72498
36.522921,553785.0,1211.9811
37.627307,552159.0,1158.241
38.735343,553491.5,334.46152
39.837538,553428.0,1238.8511
40.942682,554218.0,845.6997
42.048662,555386.0,1443.912
43.149029,554211.0,442.64883
44.253236,554216.5,996.3135
45.351939,550869.0,2459.3174
46.451832,553979.0,1233.1942
47.571837,553934.5,340.11835
48.67358,551651.0,2771.8586
49.781567,555087.0,540.22955
50.878181,551539.5,1492.7024
51.979883,551884.5,1925.4518
53.095351,555650.0,1599.4756
54.199279,552737.0,31.112698
55.289131,555048.5,801.152
56.384934,553495.0,615.1829
57.481919,553304.5,1147.6343
58.595071,551682.5,2776.8083
59.70132,551055.0,1394.4146
60.800528,553037.5,861.9632
61.909495,552980.0,520.4306
63.009599,553669.0,794.788
64.277058,554310.5,1010.45557
65.548723,553500.5,3341.0793
66.838734,553425.0,1412.7993
68.117271,554455.5,1849.0842
69.402116,554446.0,2152.433
70.680564,552706.5,2263.4487
71.975403,552394.5,509.82397
73.249039,552229.5,963.78656
74.547954,554112.0,2770.4443
75.860594,551083.0,2476.2878
77.137631,551635.0,667.5088
78.412369,552244.5,1086.8231
79.681135,549485.5,1710.4913
80.965771,552802.0,2433.8616
82.293953,551624.0,2173.6462
83.594913,551848.0,2817.1135
84.891157,550591.5,1345.6241
86.189211,552721.0,940.452
87.515819,552704.0,987.1211
88.801392,550450.5,1267.8424
90.101435,549647.0,97.580734
91.390376,553459.0,629.325
92.53389,553028.5,1932.5228
93.652938,553452.5,1393.7075
94.755253,552246.5,1205.6171
95.856523,550501.5,1823.6284
96.953057,552751.0,1121.4713
98.046997,553485.0,3566.6465
99.158336,552730.5,3070.9646
100.264301,552661.0,985.70685
101.362839,552485.5,1741.604
102.463285,552035.5,1328.6537
103.557966,551435.5,276.47876
104.651774,553768.5,2168.6965
105.754475,554281.0,2631.8513
106.854814,553305.5,839.33575
107.950084,553090.0,2930.2505
109.047151,553134.0,2959.949
110.144975,550760.0,1708.37
111.264938,553268.0,1326.5323
112.362578,551234.5,689.42914
113.45477,553921.5,480.12552
114.545684,550392.0,2732.2605
115.63398,553252.5,2167.2822
116.746347,553818.0,3585.0315
117.845982,552529.0,186.6762
118.943767,551644.0,1774.838
120.038816,554256.0,82.02438
121.129669,552641.0,2985.4048
122.234947,553931.5,187.3833
123.333352,553103.5,2451.5393
124.431953,553228.5,1726.0476
125.525357,552339.0,291.328
126.613418,554021.0,1455.2257
127.706113,550635.0,946.1089
128.817672,551464.0,2244.357
129.913749,552316.0,1992.627
131.018781,553846.5,805.39465
132.111709,553217.0,3450.6812
133.204161,552750.0,1224.709
134.327741,552298.5,1447.4476
135.428367,551831.5,2334.1594
136.518042,553158.0,994.19214
137.617227,551896.0,1516.037
138.708481,552393.0,2853.883
139.825722,551783.0,1862.5193
140.925557,553180.5,1089.6515
142.017703,553742.0,3454.9238
143.119432,552484.0,33.941124
144.213296,552667.0,2183.5457
145.316051,552707.5,2256.3777
146.418151,553144.5,2154.5544
147.508319,551878.0,1337.8461
148.60014,550742.0,903.6825
149.698783,552669.5,3138.847
150.799895,553171.0,1090.3586
151.913959,551859.0,2247.1853
153.006972,552353.5,1079.7521
154.101094,554853.5,2956.4133
155.194655,552141.5,553.6646
156.290218,552168.0,2674.2778
157.403204,553226.0,1937.4725
158.498215,553520.5,1580.3837
159.591805,553649.5,2075.3584
160.68623,552983.5,3301.4814
161.779329,553531.5,3452.8022
162.889516,552396.5,1395.1217
163.988709,554176.0,2518.7144
165.087215,551435.0,999.849
166.193468,553308.5,2167.2822
167.292637,552937.0,2077.4797
168.386117,552511.0,2295.2686
169.484518,553408.5,1767.0598
170.578028,551913.0,1458.0542
171.669687,552696.5,2530.735
172.758815,552963.0,1445.3263
173.865133,551988.0,2258.499
174.9777,553607.0,2696.9053
176.083806,553258.0,3254.1055
177.179082,553833.0,2798.7288
178.267148,553279.5,747.41187
179.365265,552771.0,415.77878
180.480494,553200.5,2086.672
181.576857,551600.5,897.3185
182.668477,552357.5,408.0006
183.759231,553311.0,3503.007
184.853402,553100.5,1403.6069
185.949977,552443.0,1340.6744
187.04721,551635.0,1916.2594
188.137013,552295.5,1706.2487
189.225914,552853.0,1668.772
190.328794,551787.5,1638.3665
191.422864,552698.5,2677.8135
192.534796,553293.5,2858.8328
193.626167,552986.5,82.73149
194.718391,553048.0,165.46298
195.824832,553717.5,2536.392
196.920701,552181.0,1277.0348
198.03638,551921.5,2113.5422
199.134792,553838.0,1342.0886
200.228196,552585.0,458.2052
201.323747,552978.0,2479.1165
202.418168,553523.5,2534.9778
203.525764,552401.0,147.07822
204.623231,553811.5,1724.6334
205.720132,553622.0,3173.495
206.824183,554510.0,1827.164
207.920747,552654.5,2771.1514
209.016405,553991.0,4060.207
210.108931,553676.5,2404.87
211.202592,553821.5,3175.6165
212.293233,552256.0,1708.37
213.388254,551571.5,1308.8546
214.479364,552888.5,1017.5267
215.591799,552975.5,2158.797
216.693792,551628.5,2093.7432
217.785692,551488.0,128.69344
218.882004,552889.5,181.72644
219.975737,553189.0,3002.3755
221.091437,552149.5,3362.2927
222.188085,553345.5,2332.7454
223.283904,552572.5,2006.0619
224.38075,552618.0,2907.623
225.479638,551802.5,1137.7349
226.583312,552555.5,2380.8286
227.684835,552331.5,1103.7937
228.777679,552342.5,1955.1503
229.874212,553522.5,632.8606
230.969788,551923.0,1680.0857
232.068914,554398.0,2026.568
233.184945,552640.0,1168.1404
234.27727,552773.5,2745.6956
235.374792,552189.0,2884.9956
236.480539,553127.0,2951.4636
237.580892,552325.0,3418.1543
238.699187,551683.5,2532.1494
239.799091,552755.5,2416.1838
240.902061,552285.0,2363.151
242.004908,552147.5,1513.9156
243.102448,556368.0,4485.8853
244.215998,553251.0,1668.772
