time,signal,stdev
0.816045,543149.0,1310.976
2.146462,544987.5,1734.533
3.483965,544496.0,3251.277
4.856398,542330.0,1405.7283
6.183167,542676.0,1337.8461
7.558613,542949.0,2498.9153
8.94113,543739.5,115.25841
10.316373,542111.5,1713.3197
11.54615,544079.0,1706.9558
12.903517,543379.5,2895.6023
14.268596,543515.0,251.73001
15.629445,542503.5,144.9569
17.026391,542964.5,368.40262
18.408808,544085.5,2303.0469
19.770922,543968.5,918.53174
21.142683,541561.5,3567.3538
22.558379,541518.0,2835.4983
23.928369,540493.0,1077.6307
25.298888,541068.5,2188.4956
26.679342,541534.0,2596.496
28.060352,542072.5,137.88582
29.334075,543422.0,516.1879
30.700635,543839.0,791.9596
32.091069,542193.0,120.20815
33.476566,543157.0,2063.3376
34.771155,543935.0,2588.0107
36.12608,542475.0,2322.1387
37.519331,545253.0,141.42136
39.516622,543594.5,2158.797
40.860927,545106.5,2269.1057
42.178802,543037.0,1944.5437
43.531123,544002.5,1314.5115
44.911173,543369.5,289.20667
46.306713,543950.0,794.788
47.749552,544248.0,342.2397
49.107518,546383.0,765.08954
50.479429,545398.5,183.14066
52.053686,544836.0,4490.128
53.400199,542544.0,835.80023
54.766235,541783.5,2378.0
