time,signal,stdev
0.741299,545253.0,875.3982
2.107536,541398.0,2640.3367
3.871657,545278.5,1075.5094
5.19443,539907.0,1885.1467
6.556264,541242.0,4480.2285
7.870842,542210.0,4880.451
9.209236,544215.0,752.36163
10.522507,542857.5,275.06454
11.903178,543097.5,344.361
13.233443,544003.0,52.3259
14.563461,543959.5,3143.0896
15.87666,543600.0,2117.0776
17.255677,543861.5,2262.0347
18.608881,543214.0,2991.0618
19.924632,543962.5,1563.4131
21.242853,543430.5,649.8311
22.564638,543969.0,4214.3564
23.89337,544287.5,4227.7915
25.226225,543107.0,3302.1887
26.579618,542148.5,758.7256
27.911485,546913.0,1695.6421
29.227993,544283.0,1132.785
30.567489,545991.0,1705.5415
31.888096,546529.5,982.1713
33.23927,544284.0,156.9777
34.547474,548122.0,2035.0533
35.873809,544008.0,1193.5962
37.235999,545030.5,6661.653
38.553028,546199.5,3698.8755
39.884592,545551.0,984.29266
41.235655,546926.0,3512.9065
42.551998,547112.0,4651.3486
43.892881,546419.5,1727.4619
45.241598,547237.0,2432.4473
46.545962,543340.0,4330.322
47.864023,543787.0,431.33514
49.218542,541502.0,1141.2704
50.551112,546610.0,2545.5845
51.879939,544080.0,872.56976
53.23965,546435.0,24.04163
54.576297,546676.0,3956.9695
55.902015,543896.0,369.10974
57.276022,544618.5,4476.693
58.589351,546307.5,2754.181
59.925389,546392.5,3089.3494
61.267147,545327.5,2667.9138
62.624331,544707.5,566.3925
63.950196,544688.5,61.51829
65.290817,547198.0,2425.3762
66.614656,543392.0,424.26407
67.969661,545732.0,2240.1143
69.280269,545157.5,118.08683
70.6147,545695.5,103.944695
72.013111,544660.0,241.83052
73.33924,545454.5,84.145706
74.662927,546252.5,1317.34
75.991031,545374.5,714.88495
77.350949,546223.0,371.93817
78.695021,544647.0,159.80614
80.017007,545101.0,700.0357
81.360165,544954.5,2150.3118
82.670663,544280.5,1352.6953
83.992398,544794.0,1950.2006
85.325853,545252.5,757.31134
86.676752,547127.5,2922.4722
87.986303,546275.0,1670.1862
89.312583,544517.5,3749.787
90.647221,545040.5,2737.2104
91.973729,543380.0,2510.229
93.280457,544904.5,2291.7332
94.574815,544364.0,134.3503
95.94178,545341.0,1438.2552
97.260691,544925.0,2042.1244
98.574613,544196.5,2559.0195
99.879224,545047.5,712.0565
101.235801,545091.0,414.36456
102.549378,544487.0,1678.6715
103.862707,545048.0,1265.7212
105.206419,545307.0,452.54834
106.506419,545469.0,305.47012
107.836251,544585.5,993.48505
109.165728,545083.0,1187.9395
110.494363,544490.0,1285.5201
111.797993,545355.5,487.19656
113.136242,544589.5,1110.8647
114.497261,545031.5,2051.3167
115.851397,544973.0,371.93817
117.152045,543705.5,1586.0405
118.494509,543062.0,1401.4856
119.794125,543713.5,14.849242
121.088265,545288.5,1334.3105
122.46383,544205.0,1422.6989
123.792267,545437.5,2168.6965
125.144232,543058.0,2520.1287
126.465101,544492.0,1602.304
127.756781,546419.5,770.0393
129.073029,542475.5,703.5712
130.411222,545556.5,3192.5872
131.76002,545368.0,606.69763
133.065732,546176.5,1339.9674
134.428525,543120.0,1178.0399
135.74776,544982.5,1651.0944
137.098102,545541.5,745.9977
138.423301,541428.5,699.3286
139.74729,544617.0,2334.8667
141.049368,547082.0,653.36664
142.424641,543113.0,2443.761
143.754093,543256.0,2623.3662
145.117794,543011.0,3941.413
