time,signal,stdev
180.709464,635441.5,10724.688
181.750393,633197.0,10325.173
182.79436,632951.0,9575.64
183.855669,633582.0,10114.455
184.895302,633835.0,9909.395
185.962173,634347.5,10553.569
187.004847,632406.0,12275.374
188.041176,634889.5,10877.424
189.099559,634113.5,8702.363
190.140018,630114.0,8865.705
191.180357,632240.5,8244.158
192.246122,632674.5,9843.634
193.291139,631968.5,7760.497
194.353331,631946.0,6395.0737
195.422901,634913.5,7942.9307
196.469619,633876.0,4500.0273
197.525951,631736.5,3250.5698
198.569597,634308.0,6245.167
199.608208,635309.0,5959.496
200.655811,635252.0,6057.0767
201.68576,636381.5,2544.8772
202.70972,637114.0,1108.7434
203.75649,639445.0,137.17871
204.792348,636563.0,120.20815
205.827268,639179.0,2003.9407
206.864121,635667.0,1743.7253
207.895255,635680.0,4041.8223
208.924502,636288.0,335.1686
209.964463,638658.5,3218.043
210.992921,636659.5,2295.9758
212.021205,636389.0,957.4226
213.051343,636547.0,637.8103
214.077083,637879.5,2523.664
215.107232,637459.5,2394.9707
216.139419,636228.0,3190.4658
217.1737,632920.0,7017.3276
218.205063,635476.0,4617.407
219.234638,635078.0,1633.4166
220.26911,638502.5,2068.2874
221.322677,635867.5,542.3509
222.353178,636591.5,1666.6506
223.388583,635199.5,1645.4375
224.417855,634753.5,2414.7698
225.44557,637400.5,630.03217
226.489818,635200.5,3531.9983
227.530451,637625.5,2421.8408
228.558501,637577.0,5354.2124
229.599844,636685.5,4133.039
230.630448,635916.5,4287.1885
231.656802,637052.0,4505.6846
232.706883,635317.0,4294.967
233.743368,633373.5,7088.7456
234.782526,634932.5,4847.217
235.817964,637080.5,4933.484
236.853785,637940.5,3871.4097
237.894024,634215.5,3048.3372
238.930441,636568.5,3920.907
239.979309,634266.5,9409.47
241.011945,634792.5,5905.049
242.042556,634369.5,8395.479
243.077326,634624.5,6759.234
244.114204,634027.5,3993.032
245.153188,635527.5,4579.9307
246.183452,635548.5,5072.0767
247.211966,635994.5,3738.4734
248.245301,638404.0,5038.843
249.277588,636684.0,2135.4624
250.321022,636618.5,2645.2864
251.356437,637166.0,4099.805
252.384612,638875.0,1985.5558
253.405547,643229.5,2366.6863
254.428718,644241.5,6414.1655
255.456382,644797.0,6209.8115
