time,signal,stdev
0.643984,554588.5,870.4484
1.838403,556508.0,2586.5967
3.042592,555474.0,1210.5668
4.237648,551662.0,2218.9011
5.436304,555353.5,1280.5704
6.632899,551905.5,2256.3777
7.844762,554725.0,1739.4827
9.118427,556292.0,390.32294
10.306999,554670.0,2972.677
11.508647,553440.5,2312.9463
12.712282,554738.5,283.5498
13.915781,555677.0,1794.637
15.098059,558284.5,24.748737
16.289664,556151.5,1925.4518
17.480751,558339.0,2496.087
18.664975,557156.0,3594.931
19.877344,556063.5,2443.054
21.080125,552957.5,1850.4984
22.269654,553886.0,3607.6587
23.447561,553697.5,3902.5222
24.621275,552323.5,6415.5796
25.745781,556191.5,1717.5624
26.833299,557491.5,2583.061
27.922947,554746.0,1821.5071
29.011786,553422.0,196.57568
30.100215,554378.0,2740.7458
31.198201,553018.0,1491.9954
32.296542,555109.0,3833.9329
33.40119,554412.5,2591.5464
34.498638,554581.0,155.56349
35.592836,554999.0,210.71782
36.691362,554270.0,1436.841
37.795272,553969.0,919.23883
38.896092,554516.0,5.656854
39.987255,552667.0,1506.1375
41.075935,553361.5,1781.202
42.179345,555379.5,894.49005
43.289466,555264.5,5470.8853
44.402827,557573.0,1967.171
45.499851,555940.0,401.63666
46.592688,557181.5,86.97414
47.690424,553074.0,1487.7527
48.798647,554852.5,4309.816
49.897374,555400.0,888.1261
50.987518,552691.5,576.29205
52.073219,554367.5,391.03006
53.153995,556125.5,864.79156
54.249146,558596.5,156.2706
55.361075,554627.5,2646.7007
56.463157,556073.0,1318.047
57.578994,556916.5,70.00357
58.690729,556512.0,1012.5769
59.791267,557924.0,534.57275
60.898938,557113.5,2834.791
61.995403,556494.5,1935.3513
63.093256,558111.5,966.615
64.204471,557591.5,224.15285
65.334126,557315.0,954.5942
66.473928,557107.0,152.73506
67.579655,559388.0,2442.347
68.690773,558582.0,1237.4369
69.807525,559876.5,1883.0254
70.914726,558425.0,251.73001
72.03247,556831.0,1883.7324
73.135059,559529.5,4258.9043
74.243957,559623.5,808.223
75.36662,559612.5,1655.3369
76.470536,561382.5,689.42914
77.575262,561042.5,4691.6533
78.705983,560594.5,2369.515
79.808555,562161.0,2275.4697
80.898821,561339.5,3220.8713
81.996918,562847.5,3816.2551
83.106171,560996.5,1413.5065
84.212583,560593.5,2945.0996
85.306528,561800.5,844.9926
86.395476,564477.5,2502.451
87.513299,562727.0,414.36456
88.616139,565004.5,3679.0764
89.733103,565269.0,1385.9293
90.849316,563797.0,145.664
91.946299,563940.0,79.19596
93.063624,563625.5,2703.2693
94.161431,564456.0,439.8204
95.274466,564240.5,307.59146
96.404681,564238.5,552.25037
97.51214,566358.0,1967.171
98.620259,567537.5,2622.659
99.728904,567908.0,1951.6147
100.832422,566269.0,709.9352
101.932333,566455.5,757.31134
103.022415,569425.5,2387.8997
104.120153,569291.0,840.04285
105.207241,568757.5,610.23315
106.321652,569729.0,718.4205
107.436288,569403.0,36.769554
108.591982,571343.0,147.07822
109.697503,571645.5,1959.393
110.804337,573767.5,341.53256
111.917437,572117.0,439.8204
113.02423,571317.0,489.3179
114.126284,571381.5,1617.1532
115.220261,574457.5,190.21173
116.317992,573935.5,3738.4734
117.433252,574883.0,924.8957
118.540752,573525.5,545.1793
119.648231,571871.5,92.63099
120.7628,577062.5,1867.469
121.856614,575458.0,1301.0765
122.948494,580179.0,3442.1958
124.038106,576787.0,377.59503
125.134675,576607.0,1948.7863
126.226116,578760.5,2516.593
127.326153,578546.0,3159.353
128.428437,581848.5,792.6667
129.536171,579854.5,3884.1375
130.674015,578774.5,3028.5383
131.776427,581227.0,3665.6416
132.870551,585303.0,2445.1753
133.973144,584183.0,1558.4634
135.070018,586425.5,3420.2754
136.179147,583182.0,383.25186
137.285849,585966.5,1047.2251
138.421147,584802.5,358.50314
139.530945,587781.5,1668.065
140.64573,588162.0,3387.0415
141.807115,588616.0,2276.8838
142.927561,590720.5,1126.4211
144.068745,591844.5,3578.6672
145.170765,592141.5,2221.0225
146.266018,594417.5,803.9804
147.396412,592951.5,2021.6183
148.492554,594439.0,1698.4705
149.594213,594048.0,4456.187
150.69453,595328.5,887.419
151.788767,597435.0,1388.7577
152.88111,599340.5,917.1175
154.030908,599047.5,2348.3015
155.136032,600689.5,354.2605
156.259556,602702.5,696.5002
157.386192,603383.5,1427.6486
158.512217,604167.5,1488.4597
159.644688,608341.0,2993.8901
160.743568,606610.5,1901.4102
161.837006,608418.0,1491.9954
162.931041,606987.0,2259.9133
164.025178,610070.0,2597.9104
165.129026,610016.5,553.6646
166.224323,609181.5,2843.2764
167.326832,610217.5,1451.6902
168.470722,609485.5,296.27774
169.598985,611351.5,1972.1208
170.728661,611316.0,1947.3721
171.872926,611468.5,2338.402
172.998947,612223.0,509.11688
174.115284,611306.0,1217.6378
175.230725,616093.5,140.71425
176.34166,612372.0,2399.9204
177.496664,613151.0,1001.2632
178.607477,611665.0,1829.9923
179.701428,613877.0,1281.2775
180.801418,614226.5,587.6057
181.895654,615552.5,3427.3464
183.00844,614924.0,509.11688
184.131147,615722.0,152.73506
185.239253,615763.0,2860.954
186.347962,614809.5,1648.2659
187.46248,615727.5,2032.932
188.581799,614373.5,853.4779
189.708392,616053.0,461.03363
190.807276,616110.0,3918.786
191.913847,616291.5,1342.7958
193.005443,616031.0,654.7809
194.116124,618455.5,159.09903
195.215029,618621.0,1466.5394
196.309504,615982.0,346.48233
197.419608,618606.5,1157.5338
198.584843,619037.0,1289.7628
199.70296,619049.5,816.7083
200.813912,616434.5,3181.2734
201.918384,618448.5,1072.681
203.025449,618887.0,2764.7876
204.12512,616996.0,1257.2358
205.241447,617772.5,132.22897
206.34925,619379.5,686.6007
207.478284,618179.5,61.51829
208.579312,620719.5,1154.7053
