time,signal,stdev
0.884799,544070.0,739.63367
2.345825,543940.5,174.65538
3.823535,543828.0,288.49957
5.299719,545439.5,3288.7537
6.996935,545371.5,3277.44
8.683202,543346.5,1820.7999
10.152299,545812.5,2966.3127
11.619113,545589.0,510.5311
13.099719,543250.5,1489.874
14.555393,541563.0,4153.5454
16.027106,544483.5,1003.3845
17.502223,544871.0,1015.40533
19.007778,542776.5,4493.6636
20.4833,544125.0,239.00209
21.962414,543197.5,556.49304
23.447903,544343.5,2976.2124
24.896474,545592.5,1461.5897
26.350514,541102.5,3093.592
27.80082,544058.5,2509.522
29.247355,544143.0,1643.3162
30.698327,544449.0,916.4104
32.155221,541777.0,3568.0608
33.60867,541866.5,1102.3795
35.075695,544681.5,1202.7886
36.531199,545265.0,1767.767
37.995942,543253.5,4076.4705
39.494238,543059.5,586.1915
40.97129,543512.0,896.6114
42.48629,541280.5,928.4312
43.973233,544249.0,130.10765
45.417816,544451.5,451.84125
46.884364,545687.0,1634.8309
48.373685,543968.5,874.6911
49.851788,541137.5,2939.4429
51.316952,544639.5,1744.4324
52.78068,544329.0,892.3688
54.231331,541546.5,4633.671
55.691967,544592.5,1393.7075
57.139821,543302.5,1328.6537
58.607815,544760.0,2548.4128
