time,signal,stdev
0.545009,565167.5,19587.564
1.639035,563229.5,18361.441
2.736759,568096.5,20604.385
3.830628,568524.5,19023.293
4.913231,568611.5,15841.313
5.993877,566751.5,18474.58
7.069381,570000.0,18927.834
8.148476,568391.5,20413.465
9.247126,568651.5,18730.55
10.327338,568471.5,18574.988
11.399725,568951.5,17208.857
12.473213,567263.0,16382.25
13.545547,572153.5,20537.916
14.629311,571685.5,18023.445
15.700625,572133.5,20884.398
16.770386,570829.0,17184.11
17.844767,572827.0,21674.236
18.917491,568183.5,22263.258
19.979867,570148.0,21340.482
21.056805,565778.5,24055.066
22.120356,571494.5,16531.45
23.195919,570631.0,21059.055
24.278875,569863.5,19935.46
25.354773,568527.0,19240.375
26.439759,568723.0,19991.322
27.514272,571337.0,16253.557
28.584255,570193.0,17973.24
29.656674,567519.5,17300.781
30.732609,569036.0,18950.46
31.80873,566974.5,18197.393
32.892234,567392.5,21069.66
33.965811,567040.0,20339.219
35.037319,568195.5,21462.812
36.109935,571087.5,22307.098
37.183923,568195.0,20122.846
38.268355,567968.0,20390.13
39.342855,567931.5,21492.51
40.417075,571732.5,21358.16
41.487977,570886.5,19723.33
42.555495,571453.0,22077.29
43.631176,570485.5,19419.273
44.70095,566801.5,16959.957
45.77404,568970.5,14575.592
46.840658,569021.5,13107.639
47.915625,567817.5,17494.53
48.979172,568961.0,12203.249
50.04794,569371.0,14912.882
51.116003,568523.5,14011.321
52.182443,570387.5,15443.919
53.248222,568761.0,14482.961
54.315908,567689.5,12638.119
55.394283,567710.0,16707.52
56.462255,567465.0,17597.06
57.527725,571891.0,15761.41
58.591381,569779.0,19823.031
59.661251,570570.5,20528.018
60.734634,570384.5,18665.498
61.807827,567810.5,20300.328
62.887062,570495.0,18845.81
63.963418,571947.0,18492.256
65.045044,572105.5,19293.408
66.1193,570241.5,17043.395
67.200482,568412.5,18409.525
68.273641,568535.0,19541.604
69.348153,569917.0,20474.984
70.417858,571048.0,15543.621
71.489999,571217.0,16929.55
72.573168,571233.0,16694.791
73.654352,569701.5,17454.932
74.725144,574042.5,19569.18
75.79931,569166.5,17009.453
76.871298,569556.5,18531.146
77.946615,569317.5,17131.076
79.028994,572008.0,23167.646
80.102364,568512.5,16151.026
81.170467,570471.0,18567.209
82.242901,573373.5,15670.193
83.314856,573506.0,17260.477
84.399481,569645.5,16204.767
85.472133,570450.0,13693.83
86.541681,572509.0,17114.812
87.611028,573039.5,18874.8
88.681645,574110.5,15653.223
89.762375,575344.5,16947.229
90.835742,571692.0,17520.691
91.905647,574777.0,17253.406
92.980661,574633.5,14125.872
94.04952,574092.0,14361.339
95.120278,575598.5,12261.938
96.203888,574413.5,13531.902
97.276199,576102.0,18422.96
98.349249,572369.5,16344.773
99.42179,570541.5,10365.479
100.494768,574788.5,10912.779
101.574073,572625.5,10637.008
102.644866,577237.0,14676.708
103.717806,575077.0,15955.157
104.79677,580458.5,15202.089
105.866795,578356.5,16774.693
106.934224,576428.5,15343.51
108.019121,578752.5,14530.337
109.08638,577372.5,15907.781
110.151585,579506.0,15962.229
111.216866,578244.5,18993.596
112.286779,579516.5,13079.3545
113.366243,580281.0,16119.206
114.436016,582935.5,18669.74
115.502637,582474.0,17097.842
116.568848,582952.5,17623.223
117.636841,583832.0,19831.518
118.712438,580568.5,17470.486
119.790405,584043.5,19267.953
120.8634,581874.5,16227.394
121.936648,583353.0,18783.584
123.009579,582920.5,18808.334
124.078341,581539.5,15953.036
125.160791,585818.5,18839.445
126.232713,582566.5,16687.014
127.300601,583099.0,17621.102
