time,signal,stdev
0.491499,572580.5,4298.502
1.526411,575109.5,1990.5056
2.553875,570897.5,2967.727
3.578494,576718.5,1873.1259
4.60467,570349.5,830.85046
5.630751,577879.5,127.98633
6.668807,571737.5,6087.4824
7.698977,577879.5,577.70624
8.726578,574945.5,1156.1196
9.753474,575681.5,2178.596
10.779283,575009.5,103.944695
11.808272,571830.5,6490.533
12.841623,572306.0,2539.9275
13.870708,569034.5,953.887
14.899028,573228.5,146.37111
15.927631,575528.0,1272.7922
16.95714,578049.5,2006.0619
17.998917,571108.0,330.92596
19.028944,574027.5,3930.8066
20.052424,571410.0,7032.884
21.081234,577362.5,714.88495
22.105472,575479.5,6008.286
23.134001,575824.5,2055.5593
24.187729,576492.5,3527.7556
25.216897,575308.5,3003.0825
26.247922,576127.0,3993.739
27.276414,579227.5,2617.0022
28.30586,572534.5,4632.2563
29.340593,577122.5,1743.0182
30.371976,574518.5,4598.3154
31.401611,572871.5,197.28279
32.430752,576714.0,264.45795
33.45972,576880.5,2706.0977
34.491218,574254.0,2781.758
35.528046,576642.0,892.3688
36.564775,575927.0,4671.1475
37.595479,571802.5,1586.0405
38.622371,577082.5,4386.183
39.65735,576860.5,3373.6064
40.686197,574304.0,1593.8187
41.71561,575168.0,554.3717
42.749052,578049.5,826.60785
43.776819,577018.5,4148.595
44.799771,579582.5,2264.863
45.829622,576783.5,335.87573
46.865099,577077.0,483.66104
47.893526,574057.5,2891.3596
48.921874,575050.5,1479.9745
49.949439,576822.0,243.24474
50.974565,573239.5,5387.4463
52.001709,577784.5,863.3774
53.033876,571871.0,1404.3141
54.064418,573822.5,2339.8164
55.088916,577658.0,2764.7876
56.112964,578316.5,2700.441
57.139661,573637.5,1676.5502
58.183987,573235.0,4283.653
59.213946,576827.5,1458.7612
60.23923,573672.0,5528.1606
61.268895,576289.5,1714.7339
62.294156,575951.5,905.8038
63.320271,576266.5,1188.6465
64.356625,572753.5,4338.1
65.385192,575384.0,1340.6744
66.412139,574466.0,970.1505
67.438833,574437.5,1301.7836
68.464714,574756.5,1438.9623
69.495873,573056.0,3727.867
70.535499,573094.5,2124.856
71.56277,575289.0,1318.047
72.621911,575993.0,1585.3334
73.65249,577639.0,1190.7678
74.678947,578289.0,1124.2998
75.716127,578230.5,2899.8447
76.751774,578714.5,1639.7806
77.77859,578682.0,2496.087
78.808856,575848.0,289.9138
79.833626,575254.5,846.4068
80.856931,577292.5,535.27985
81.894117,572295.5,4654.884
82.919501,577126.0,1284.106
83.952499,576336.0,1480.6816
84.98638,577534.0,121.62237
86.017097,571755.0,3635.943
87.044659,579433.5,972.27185
88.089811,573266.5,3795.042
89.144488,572263.5,2117.785
90.643783,574597.5,1307.4404
91.678089,572692.5,4362.1416
92.712863,573121.0,5675.2393
93.758919,574582.5,221.32442
94.788502,575760.5,1095.3083
95.811342,576748.0,53.740116
96.856832,578082.5,3581.4958
97.886965,578147.0,1121.4713
98.927156,576544.5,1160.3622
99.963957,573202.5,4417.296
100.993685,577842.0,506.28845
102.024554,574124.0,3966.8691
103.05467,578933.0,391.73715
104.082866,576719.0,772.1606
105.11735,573770.0,629.325
106.150189,576541.0,1981.3132
107.175215,574623.5,2421.8408
108.200087,571345.5,7585.1343
109.225814,575790.5,2172.9392
110.249543,575316.0,2037.8817
111.286163,575012.5,1771.3025
112.314054,573758.0,326.68332
113.346198,574389.0,1473.6105
114.384205,573329.5,5412.9023
115.413697,571499.0,4446.2876
116.466243,572596.0,6098.089
117.51426,574856.0,1432.5984
118.554618,573336.5,4504.977
119.584694,574154.5,3199.6582
120.62165,572785.5,6415.5796
121.648764,575464.5,2352.5442
122.707344,574255.0,1603.7181
123.749309,574470.0,4426.4883
124.787602,576084.5,1026.012
125.823526,575071.5,901.56116
126.855913,572654.0,3477.5513
127.884419,577267.5,468.8118
128.916866,572737.5,6466.4917
129.948786,574550.5,1806.6578
130.983963,572572.5,5130.0596
132.024083,576395.5,1202.7886
133.055396,570958.5,4694.482
134.101361,573620.5,3478.2583
135.135759,574568.5,1885.8538
136.175252,573991.0,1859.6908
137.210715,576772.5,3684.7334
138.238825,571349.5,5697.159
139.280528,576476.5,2988.9402
140.318941,573420.5,2130.5127
141.345485,572005.0,6998.943
142.385236,575937.5,3445.7312
143.431472,575481.5,3380.6775
144.481852,572722.0,6410.63
145.541779,575704.5,424.97116
146.711534,573265.0,1001.2632
147.763104,571931.0,2993.8901
148.794356,574853.5,2997.4255
150.038153,574516.0,1622.1029
151.098768,573710.5,26.16295
152.147182,570991.0,5388.154
153.208674,575699.5,1832.1136
154.254691,572324.5,3718.6746
155.311391,572515.0,1523.108
156.348073,570213.0,5205.72
157.392663,570838.5,5207.8413
158.428958,572479.5,2355.3728
159.463118,571720.0,1364.7161
160.495117,576404.5,406.5864
161.523624,573780.5,7568.164
162.549144,576685.5,70.00357
163.584048,569241.5,498.51028
164.609632,579863.0,2374.4646
165.635679,573887.0,192.33304
166.660663,577094.0,1788.9801
167.687047,577361.5,2445.8823
168.719841,574629.0,6819.338
169.74728,577797.5,5312.493
170.774389,576758.5,2635.387
171.799515,576832.5,3676.248
172.826054,578473.5,3188.3445
173.850803,571333.0,5812.418
174.888962,572496.5,2426.0833
175.919264,574004.5,7546.9507
176.945578,570089.0,793.3738
177.972666,576305.5,3700.2898
178.999973,572575.5,891.6616
180.029514,571929.0,3008.0322
181.070004,572808.5,980.7571
182.10461,575135.5,668.2159
183.140483,569731.5,1338.5531
184.194266,573467.5,5236.1255
185.244102,572289.5,3059.651
