time,signal,stdev
0.538474,561692.5,1744.4324
1.622024,558795.0,1825.7498
2.702134,562526.0,7656.5522
3.795028,561063.0,9649.179
4.88289,564620.5,6366.0825
6.202937,566666.0,6351.233
7.276658,568359.5,6129.9087
8.350435,564378.5,1863.2263
9.427041,566173.5,1129.2495
10.495593,568934.0,972.97894
11.559897,570303.0,1885.1467
12.623947,569492.0,6190.0127
13.692528,567812.5,3471.187
14.756958,572111.5,1382.3938
15.833022,571486.5,1006.21295
16.898087,569013.5,6230.318
17.960363,572487.5,144.9569
19.028016,571589.0,3466.2375
20.09365,574328.5,1668.065
21.171713,572629.5,3175.6165
22.241896,572382.5,3571.5962
23.30478,572112.0,2060.5093
24.371626,572639.0,4511.3413
25.435568,571154.0,3092.885
26.505351,569784.5,594.6768
27.571829,569309.0,1219.0521
28.639487,569574.5,4920.756
29.70675,569543.0,2627.609
30.77013,566796.5,8179.104
31.837352,572016.5,2707.512
32.910601,569844.5,8831.057
33.972509,569994.0,5065.713
35.03728,572109.0,8765.296
36.107829,568007.5,8095.6655
37.176386,570270.0,9568.569
38.24242,567767.5,11310.173
39.33106,566501.0,8359.416
40.39701,568338.5,14459.627
41.45963,570722.0,10900.758
42.52293,570313.0,14970.864
43.58647,569768.5,13240.574
44.671329,566703.5,10297.597
45.748676,566935.0,9937.679
46.836402,567215.0,12729.336
47.908656,567312.5,12141.73
48.974993,567791.0,9700.091
50.062656,564554.5,7189.155
51.181368,566879.5,9983.641
52.273525,567817.5,11714.639
53.346641,567661.0,9462.503
54.4171,567149.0,6382.3457
55.486815,568326.0,6564.7793
56.558712,568743.0,5962.324
57.626382,567030.5,8915.909
58.727876,565705.5,6721.05
59.810488,566784.5,8181.9326
60.889242,565245.5,4349.4136
61.98784,568223.0,4434.9736
63.059631,566037.0,7476.947
64.136552,567731.0,11988.288
65.21382,568335.0,6130.6157
66.288507,569427.5,13469.678
67.365936,568927.0,10609.43
68.447977,567727.0,11459.372
69.523933,570722.0,5672.4106
70.593016,568069.0,10960.155
71.673742,573374.5,10134.962
72.73883,568833.5,6540.031
73.835041,567309.5,7804.3374
74.900955,572069.5,9907.273
75.966372,575698.5,7336.233
77.036827,573605.0,6537.909
78.105174,574673.0,5586.1436
79.185431,574858.5,5923.4336
80.257127,576571.0,6409.216
81.32386,577807.5,9589.075
82.395683,574684.0,5207.1343
83.45766,576243.5,7802.9233
84.53282,572105.0,1937.4725
85.613579,572555.0,9101.879
86.68744,573990.5,12758.328
87.759383,573753.5,7283.9067
88.838467,573922.5,9758.78
89.909818,574180.0,7929.495
91.002985,574468.0,9772.216
92.075328,574252.5,9263.806
93.144042,573815.0,11685.646
94.215206,573707.0,7332.6973
95.283531,576717.5,7261.2793
96.359648,575701.0,8031.319
97.447831,578409.0,6963.5874
98.527947,575936.5,7923.1313
99.600098,582414.5,7503.11
100.674979,580152.5,5127.2314
101.741886,583381.0,6549.2227
102.825638,584078.5,9972.327
103.899168,586200.5,7211.782
104.965219,584110.5,5328.0493
106.038424,586177.5,4557.303
107.113054,583215.0,7468.462
108.193821,589115.0,6578.9214
109.263562,587514.0,8957.629
110.333572,588646.0,12310.729
111.409199,588286.0,9640.693
112.48995,586425.5,11229.5625
113.5577,585762.0,8449.926
114.626359,585617.5,13908.083
115.705401,586147.0,8498.009
116.777996,586524.0,11128.446
117.849185,587081.0,9127.334
118.922807,589718.0,9749.588
120.006704,588509.5,8954.093
121.078986,589918.5,10854.796
122.151704,590217.5,8887.625
123.216519,591476.0,7820.601
124.28434,591915.5,8252.644
125.36013,591341.0,8263.25
126.439199,591612.5,9818.178
127.508911,595437.0,13287.95
128.580533,591794.0,6874.492
129.655891,595765.5,6289.715
130.73912,598169.5,9884.6455
131.822235,597982.5,7445.1274
132.88896,598914.0,12003.845
133.961562,598915.0,9002.884
135.036052,597742.0,9175.418
136.107976,597602.0,8391.943
137.190091,598035.5,8596.297
138.270111,601344.0,9922.122
139.345643,599678.0,12798.633
140.425103,603222.5,4145.767
141.497802,602836.0,4467.5005
142.567685,604287.0,9213.602
143.656193,604072.5,9958.185
144.733791,604037.5,6308.0996
145.817245,606112.0,10873.888
146.895423,603886.0,10818.733
147.974966,606695.5,9287.848
149.061114,607057.0,8704.484
150.135575,613625.0,6532.2524
151.203824,614951.5,9669.686
152.277171,614419.0,1566.9486
153.349232,615751.0,3145.211
154.428282,616081.0,4038.994
155.501551,620131.5,4.9497476
156.57237,616890.0,1337.8461
157.645265,619124.0,5354.2124
158.730897,617463.5,1112.2789
159.809461,618690.0,1203.4957
160.908941,617881.5,212.83914
161.987323,620036.5,1177.3328
163.057621,619727.0,3208.8506
164.139585,617510.0,2180.7173
165.207992,617699.5,4681.754
166.29037,616857.0,1172.383
167.372986,615949.0,123.03658
168.45245,616761.5,1267.8424
169.523649,616190.0,5028.9434
170.589594,617517.5,5224.812
171.659347,615477.0,4244.0547
172.745905,613597.0,2344.766
173.820049,616415.5,948.23016
174.89283,619199.0,1053.5891
175.97426,619197.5,1301.7836
177.041667,618309.0,591.1413
178.138494,617241.0,288.49957
179.21757,615964.5,1784.0304
180.292943,618633.0,3743.4233
181.373027,614888.5,2615.588
182.447497,616743.5,4128.7964
183.528749,617391.0,6857.5215
184.613115,614333.0,657.6093
185.694737,615516.0,103.23759
186.773499,616077.0,189.50462
187.858818,617262.0,630.73926
188.935626,616196.0,5514.0186
190.023291,615969.0,4221.4272
191.099508,614869.5,3029.9524
192.180224,618134.0,5550.788
193.255955,617177.0,3251.277
194.327516,618277.5,3242.0845
195.419881,617480.0,3603.4163
196.533279,618282.5,1825.0426
197.609654,618229.0,1562.7059
198.695534,620004.5,2718.8257
199.787041,617519.0,3624.6294
200.886338,619805.5,21.920311
201.967135,617788.0,141.42136
203.044948,617408.0,3722.2102
204.128529,618766.0,288.49957
205.212815,619693.5,219.9102
206.285333,619264.0,274.35742
207.375879,618913.5,3913.836
208.457673,618590.5,2567.5046
209.536817,617559.5,436.28488
210.612106,619231.5,490.025
211.710769,617977.5,2764.0803
212.799122,619598.5,75.66042
213.871855,620962.0,671.75146
214.972785,616661.0,2119.9062
216.058809,618501.0,852.77075
217.137254,619805.0,2145.362
218.232129,620586.5,1010.45557
219.309827,619876.5,2659.4287
220.393894,619372.5,5787.669
221.483813,617749.5,2475.5808
222.561634,617360.0,507.70267
223.647423,620153.0,1258.65
224.751652,620791.5,208.5965
225.830926,619749.0,1241.6796
226.930094,621959.0,5451.7935
228.004854,619598.5,468.8118
229.08355,620487.5,1545.0283
230.17759,621007.0,1339.2603
231.25766,620814.5,3550.383
232.337939,620217.5,1030.2546
233.418223,621341.5,2546.2915
234.49811,619112.0,3237.1348
235.574977,621310.5,1844.8416
236.652821,622947.0,3012.275
237.731665,620853.0,4845.0957
238.824502,620138.0,6325.7773
239.907833,620727.0,1919.0878
240.987569,623927.5,1832.1136
242.079632,624276.5,791.2525
243.15994,620741.5,1199.9602
244.234672,622309.0,4978.0317
245.309319,619845.0,2319.3103
246.383877,622038.5,5858.38
247.485361,616433.5,552.25037
248.576983,617911.5,8296.484
249.661333,617681.5,1327.2394
250.75805,619425.5,6310.928
251.840446,622407.5,607.4047
252.920791,620303.5,3681.905
254.015231,622363.0,103.23759
255.094613,622139.0,895.1972
256.175101,622139.0,3108.4414
257.248147,620847.5,86.97414
258.331087,618043.5,2264.863
