intensity
62
63
64
64
64
64
65
66
66
68
72
78
82
84
84
81
77
76
80
90
103
117
129
136
129
126
130
147
173
203
229
242
247
244
246
250
253
255
255
254
254
254
253
253
250
243
223
192
167
149
151
157
160
156
143
127
108
90
79
77
80
86
87
86
81
75
70
67
66
64
63
63
64
65
65
64
