intensity
19
17
14
14
8
9
13
13
18
25
24
23
22
13
20
26
29
35
34
33
26
14
15
23
24
24
19
9
20
24
26
26
24
11
12
11
14
16
13
17
20
19
20
16
5
6
9
6
7
6
7
17
22
26
28
29
26
15
16
16
19
22
19
10
11
11
13
14
11
12
18
20
20
15
12
12
16
18
18
22
33
39
37
36
27
14
13
12
5
16
23
70
24
19
7
10
12
14
14
12
5
5
4
7
8
8
9
8
5
5
4
4
8
12
16
17
13
9
4
4
4
4
7
6
15
22
25
26
22
14
8
8
6
6
6
9
21
23
27
27
20
14
10
8
16
21
21
19
14
22
30
34
38
32
22
20
13
13
23
27
25
26
20
15
16
19
20
39
19
15
13
17
20
28
29
26
25
22
16
16
11
8
9
20
23
23
19
14
10
15
18
16
14
13
25
31
33
30
22
17
26
31
35
32
29
18
19
19
17
11
3
3
11
16
19
23
23
23
23
24
31
29
25
20
8
6
10
10
6
9
13
13
14
13
12
12
13
13
11
16
16
14
19
21
22
21
18
8
9
9
12
20
22
26
21
14
16
15
13
12
10
9
21
27
31
28
18
10
9
13
17
17
17
16
11
17
15
16
15
10
5
6
8
9
11
21
20
21
17
16
15
21
18
18
14
12
16
20
21
20
11
9
6
10
13
13
22
29
29
29
26
19
15
15
19
27
25
24
15
14
14
19
22
22
21
19
13
11
15
16
18
18
16
16
17
15
11
11
6
12
14
13
13
13
17
21
19
17
15
11
10
10
11
15
18
18
19
17
6
6
5
7
8
8
8
7
6
6
5
7
10
13
28
31
32
32
25
18
10
8
10
9
7
7
5
8
15
14
15
17
18
21
21
15
10
10
10
12
15
12
8
3
4
4
5
5
5
4
18
25
26
31
30
26
24
22
12
9
14
12
23
23
24
32
30
24
21
21
24
24
16
8
8
10
12
11
8
9
10
9
12
14
21
25
25
26
25
20
24
26
24
28
26
18
18
17
16
16
17
16
12
11
11
17
23
24
26
26
20
16
8
10
14
16
31
39
40
35
38
33
27
16
31
31
35
32
29
12
25
10
12
14
13
12
9
11
10
9
13
13
15
19
21
27
23
25
28
26
21
21
21
25
28
31
33
35
23
22
21
19
27
27
25
22
17
15
14
17
13
13
25
36
30
28
29
35
46
49
54
52
38
30
30
29
26
28
32
32
33
31
24
25
16
15
16
15
17
24
24
25
27
30
35
37
41
41
44
44
45
46
48
48
50
50
50
52
49
48
43
41
33
31
23
21
14
22
27
35
42
53
59
70
76
76
130
134
153
155
197
200
216
223
226
226
233
234
240
241
243
244
246
246
249
249
251
252
253
253
254
254
254
254
254
255
254
254
254
254
254
254
253
253
251
249
247
245
243
242
239
236
229
226
226
226
218
205
194
172
152
130
76
76
76
75
62
59
45
42
28
25
21
27
27
21
24
29
33
63
40
42
45
47
49
49
49
48
45
43
38
36
29
27
22
21
19
20
18
18
17
21
15
13
22
33
34
35
21
20
17
20
23
26
29
29
25
24
22
19
22
21
19
18
19
28
30
27
25
19
25
30
32
30
24
15
15
15
11
12
11
12
14
14
14
18
17
16
17
26
33
76
37
32
18
17
18
21
22
18
34
36
68
40
33
14
12
12
13
16
18
28
32
72
33
29
18
17
17
18
20
18
13
12
5
11
19
28
30
27
23
15
23
30
41
32
37
33
23
12
11
9
8
9
9
10
12
15
16
16
15
17
16
15
12
12
10
14
14
12
15
14
11
10
7
7
7
7
8
7
19
28
30
28
22
15
13
13
8
6
14
18
19
18
21
26
29
35
30
21
22
19
5
20
27
27
42
68
41
38
33
32
26
22
16
11
9
8
13
18
20
19
14
7
13
18
17
21
24
28
30
26
68
17
17
19
18
20
22
18
15
13
13
13
14
13
10
9
5
7
11
10
8
8
6
7
25
30
34
31
27
10
6
7
8
9
11
12
9
14
16
14
21
21
17
15
14
16
20
21
18
17
11
12
23
31
30
33
28
18
17
22
16
13
15
16
15
25
33
38
39
32
23
18
10
8
6
5
5
5
7
7
7
6
14
15
19
19
16
16
15
12
11
15
19
22
26
47
23
14
10
9
3
7
9
9
9
11
15
15
15
15
16
16
17
20
22
23
25
16
6
9
12
19
24
36
48
120
41
35
20
21
18
18
14
14
15
21
23
28
28
26
26
25
23
20
12
8
12
14
16
26
26
25
17
7
5
8
10
16
24
26
24
24
18
20
20
15
14
11
7
7
12
15
19
23
18
16
22
23
26
25
19
11
11
10
9
8
8
14
15
13
8
8
6
8
9
8
10
19
23
21
19
14
9
16
19
20
16
7
6
12
17
23
26
30
26
24
24
18
15
18
21
20
18
20
22
23
24
26
27
28
24
21
16
12
14
13
9
8
10
16
20
22
24
26
24
21
8
11
10
14
13
13
13
16
23
26
29
25
14
11
8
10
13
13
10
8
4
8
16
28
26
25
26
24
10
9
13
17
22
23
20
22
20
14
11
13
15
14
12
11
8
12
13
15
12
10
7
6
11
12
18
19
14
14
19
22
24
24
27
29
29
30
23
16
19
20
24
24
18
17
14
9
9
8
9
11
15
15
10
10
12
14
15
13
8
6
2
5
9
10
12
11
14
19
21
18
14
7
8
12
17
19
22
14
14
16
22
24
24
21
14
13
14
20
28
29
27
22
17
14
12
16
16
16
19
24
25
27
24
15
6
7
6
9
11
16
18
21
15
15
17
16
19
23
21
23
24
22
19
15
8
7
5
7
8
9
12
10
6
6
