intensity
5056
5098
5121
5140
5170
5233
5292
5355
5371
5391
5511
5657
5775
5869
5944
5963
5945
5978
6089
6331
6644
7008
7307
7526
7567
7652
7858
8254
8787
9311
9765
10052
10277
10463
10618
10735
10785
10823
10920
10973
10949
10953
10966
10930
10854
10725
10524
10254
9932
9591
9356
9125
8856
8500
8055
7502
6939
6527
6292
6262
6295
6376
6350
6283
6170
6067
5990
5946
5938
5923
5918
5940
5965
5972
5962
5929
