intensity
78
77
78
79
81
83
84
85
85
85
87
91
96
100
103
103
100
97
95
93
93
93
98
107
117
126
131
132
127
120
115
121
133
150
167
182
191
195
198
201
202
205
211
218
226
233
240
247
252
255
255
255
252
249
243
234
221
205
195
190
193
198
204
210
215
211
200
183
160
134
113
100
100
107
119
127
130
122
108
94
81
70
66
71
77
84
85
83
78
73
69
63
60
62
63
63
61
58
57
56
57
58
