time,signal_1,signal_2
108.802997,574436.0,574318.0
109.954678,575710.0,570926.0
111.044985,573925.0,571009.0
112.143652,575005.0,573609.0
113.227834,575331.0,573268.0
114.313492,577155.0,574337.0
115.403766,575509.0,575381.0
116.478519,575131.0,575357.0
117.571495,579544.0,572830.0
118.657085,580398.0,576929.0
119.737839,580055.0,576620.0
120.819941,581311.0,578451.0
121.897133,581854.0,577984.0
122.97592,579980.0,577116.0
124.059115,582715.0,577713.0
125.13255,586363.0,578084.0
126.254764,580989.0,578726.0
127.336799,583055.0,577479.0
128.425047,581557.0,579549.0
129.516711,580453.0,580846.0
130.618531,586277.0,581946.0
131.700128,583600.0,581926.0
132.777145,584274.0,581459.0
133.856833,584050.0,581840.0
134.95749,586936.0,582490.0
136.039296,588736.0,585270.0
137.113649,586110.0,588981.0
138.195294,589622.0,585828.0
139.276402,588950.0,589575.0
140.351741,591656.0,586498.0
141.438652,592281.0,589555.0
142.522221,590865.0,590368.0
143.605413,591353.0,596974.0
144.678431,595675.0,596159.0
146.025176,594282.0,592952.0
147.137554,597619.0,595375.0
148.213281,595981.0,597574.0
149.282213,600849.0,600694.0
150.360528,598221.0,602312.0
151.444601,600463.0,604428.0
152.531553,599007.0,601454.0
153.609783,600757.0,603521.0
154.685409,605442.0,604089.0
155.76061,602766.0,604873.0
156.850227,602996.0,605669.0
157.928913,604395.0,604598.0
159.015626,605565.0,606790.0
160.098293,607944.0,608646.0
161.185684,610487.0,606604.0
162.266068,612508.0,612018.0
163.351543,613420.0,611218.0
164.462484,610912.0,613015.0
165.549807,615243.0,614300.0
166.645083,617323.0,616172.0
167.728384,617437.0,616049.0
168.94356,614053.0,619062.0
170.16058,616968.0,618950.0
171.392579,619468.0,620867.0
172.599277,624431.0,623670.0
173.821549,623936.0,621050.0
175.021748,621030.0,622760.0
176.238887,622175.0,624307.0
177.441704,624831.0,623913.0
178.664119,623888.0,627317.0
179.872877,629021.0,628551.0
181.088811,628291.0,627093.0
182.315165,630617.0,629564.0
183.542306,630704.0,631734.0
184.76486,630143.0,633257.0
185.961108,629912.0,627677.0
187.188235,633645.0,633478.0
188.414709,632841.0,630239.0
189.630472,631596.0,633350.0
190.8554,628399.0,633686.0
192.084989,632620.0,632387.0
193.292378,631820.0,633324.0
194.522086,628140.0,633994.0
195.740427,631008.0,632670.0
196.952854,631503.0,632614.0
198.169087,628166.0,633894.0
199.412946,627132.0,630779.0
200.614203,629004.0,631230.0
201.855823,629716.0,634962.0
203.077655,630951.0,628405.0
204.310773,628853.0,634692.0
205.563384,628920.0,634894.0
206.805417,630638.0,634538.0
208.041333,629835.0,632861.0
209.26066,628815.0,633720.0
210.503636,627365.0,630422.0
211.756987,628197.0,632929.0
213.009444,630902.0,634070.0
214.227784,627875.0,633316.0
215.404794,627654.0,629522.0
216.626787,628948.0,633479.0
217.850586,626916.0,632837.0
219.057128,629820.0,631667.0
220.282548,630350.0,632927.0
221.525135,627737.0,633002.0
222.731994,631844.0,631232.0
223.922744,630629.0,634371.0
225.143591,627233.0,632245.0
226.366672,627661.0,633857.0
227.584746,627507.0,634464.0
228.823292,629965.0,632293.0
230.076991,629677.0,631365.0
231.293235,627481.0,631771.0
232.527822,628967.0,633988.0
233.761466,629292.0,633960.0
234.995502,630051.0,629955.0
236.20902,630006.0,632779.0
237.430265,629184.0,632574.0
238.631216,623714.0,630330.0
239.867027,630816.0,634106.0
241.075315,628915.0,630166.0
242.283438,628677.0,629317.0
243.482613,628060.0,631141.0
244.686371,629664.0,631269.0
245.888927,631709.0,631952.0
247.099156,629111.0,630662.0
248.321279,628811.0,626300.0
249.524348,628103.0,630360.0
250.705454,630936.0,631012.0
251.893874,631600.0,628402.0
253.114115,631488.0,628732.0
254.313661,629806.0,630128.0
255.511011,632392.0,628555.0
256.710435,628307.0,629732.0
257.795005,629449.0,631578.0
258.882802,628434.0,627321.0
259.963485,627318.0,630951.0
261.065273,629286.0,628900.0
262.152318,629357.0,630551.0
263.243736,631402.0,629950.0
264.345125,630670.0,630895.0
265.42869,631088.0,626971.0
266.514741,630337.0,630262.0
267.601325,628557.0,628381.0
268.707405,630114.0,626370.0
269.794491,629473.0,624761.0
270.872981,631562.0,629915.0
271.950798,630884.0,630502.0
273.027844,630241.0,631134.0
