time,signal_1,signal_2
115.447147,541459.0,539283.0
116.833294,541467.0,541248.0
118.456638,542508.0,531346.0
119.699945,536860.0,540832.0
120.87023,531973.0,536141.0
122.059141,541072.0,539584.0
123.225005,538801.0,536464.0
124.623401,541156.0,535018.0
126.060462,531362.0,536900.0
127.366415,537571.0,531405.0
128.830998,540756.0,540048.0
130.617196,533500.0,540105.0
131.899857,537064.0,538012.0
133.334152,538399.0,537237.0
134.749427,531956.0,540250.0
136.179401,541106.0,537299.0
137.733792,533203.0,538294.0
138.953991,542046.0,537096.0
140.156462,536137.0,538175.0
141.332234,540493.0,535764.0
142.609276,538773.0,536446.0
143.918679,538576.0,535595.0
145.272825,538511.0,535773.0
146.489154,538476.0,536698.0
148.048226,542045.0,536195.0
149.259319,537592.0,537911.0
150.471283,534611.0,536703.0
151.696867,537202.0,537134.0
152.877302,533097.0,536474.0
154.055599,537398.0,537000.0
155.245506,537247.0,536986.0
156.429408,536189.0,536318.0
157.615042,540285.0,536292.0
158.989969,541130.0,536511.0
160.451439,541671.0,536373.0
161.85422,540008.0,534700.0
163.120951,534488.0,536782.0
164.508905,534460.0,536910.0
165.889641,540540.0,536081.0
167.118592,536874.0,537420.0
168.309843,533931.0,536934.0
169.758514,538543.0,535752.0
170.940059,534975.0,535976.0
172.138182,533918.0,536354.0
173.799028,535206.0,537133.0
175.054959,540585.0,536367.0
176.334195,534066.0,537769.0
177.783775,532137.0,536087.0
179.35744,536077.0,534483.0
180.832705,539976.0,536043.0
182.100292,540476.0,535222.0
183.346222,531947.0,537725.0
184.573113,535792.0,536971.0
185.814803,531836.0,539581.0
186.994169,533769.0,539712.0
188.193638,537427.0,537760.0
189.373316,539499.0,536419.0
190.574864,531924.0,534323.0
191.773054,536838.0,536401.0
192.946126,537643.0,536589.0
194.131231,538015.0,536856.0
195.296765,537180.0,536428.0
196.460264,533389.0,536943.0
197.636579,540967.0,537817.0
199.245716,537275.0,536589.0
200.458576,537188.0,536710.0
202.12374,537543.0,536112.0
203.4318,537697.0,536374.0
204.678553,537380.0,536569.0
205.964076,538739.0,537832.0
207.176337,536263.0,536925.0
208.594161,536167.0,537858.0
209.789553,540342.0,536513.0
211.180057,537414.0,536877.0
212.402994,535387.0,536511.0
213.576965,540129.0,535865.0
214.742452,538544.0,537646.0
215.913223,540416.0,536978.0
217.071762,541962.0,536013.0
218.244405,538242.0,537287.0
219.427226,541177.0,537252.0
220.60223,537216.0,537261.0
221.77885,533967.0,536535.0
222.94458,539567.0,537627.0
224.112348,537413.0,540921.0
225.315114,539020.0,535845.0
226.486851,541370.0,537225.0
227.6836,533305.0,537138.0
229.142833,535259.0,536138.0
230.384883,536634.0,537915.0
231.564574,536667.0,534084.0
232.81356,536998.0,536815.0
233.990547,538540.0,534914.0
235.750429,538801.0,535184.0
237.068854,536921.0,538009.0
238.250247,537234.0,534011.0
239.439694,538026.0,537206.0
240.603027,536827.0,539357.0
241.763985,538248.0,536093.0
242.968356,536854.0,537299.0
244.159628,538518.0,540098.0
245.341291,538106.0,535827.0
246.51888,537808.0,534648.0
247.869966,535947.0,537686.0
249.116004,535787.0,535255.0
250.866272,535578.0,540891.0
252.258314,537043.0,533742.0
254.244211,537470.0,541052.0
255.443018,536976.0,534999.0
256.628903,537138.0,539524.0
257.779977,538578.0,535663.0
258.933968,537151.0,537193.0
260.087908,537947.0,534711.0
261.2428,536752.0,540501.0
262.419095,537446.0,538525.0
263.574868,537793.0,533820.0
264.730289,535710.0,539390.0
265.882523,536309.0,538197.0
267.035416,538020.0,540271.0
268.209744,537351.0,540210.0
269.363669,537143.0,535974.0
270.533813,536999.0,540833.0
271.703116,537977.0,540951.0
272.857132,535124.0,539152.0
274.034672,535906.0,538852.0
275.183169,536175.0,540534.0
276.342566,537914.0,541448.0
277.498462,535575.0,541449.0
278.650723,536512.0,539903.0
279.828558,535546.0,542104.0
280.984836,537683.0,545032.0
282.141844,536623.0,540762.0
283.29377,536194.0,540220.0
284.442155,535366.0,540325.0
285.624649,534835.0,541773.0
286.798228,535381.0,540022.0
287.949544,535609.0,540171.0
289.114882,535286.0,540387.0
290.276563,536155.0,540978.0
291.45121,534260.0,541627.0
292.608022,537364.0,542642.0
293.762309,536385.0,545316.0
294.915343,538193.0,542921.0
296.067017,537083.0,541021.0
297.238958,536647.0,543384.0
298.394525,536803.0,540462.0
299.546569,535375.0,546117.0
300.719123,536467.0,540376.0
