time,signal_1,signal_2
143.142592,576062.0,574624.0
144.302405,579510.0,578660.0
145.4701,581172.0,580013.0
146.655296,579565.0,581128.0
147.816562,579905.0,579602.0
148.984227,577422.0,578730.0
150.125126,581527.0,581230.0
151.280505,580388.0,581372.0
152.427939,584913.0,580183.0
153.599348,584630.0,580647.0
154.75091,583859.0,586419.0
155.903962,585412.0,583185.0
157.067252,585941.0,587060.0
158.256787,585400.0,587224.0
159.423751,587286.0,590265.0
160.592796,590017.0,588407.0
161.752882,590416.0,592117.0
162.838937,590639.0,590637.0
163.898341,592637.0,592743.0
164.952014,595761.0,591766.0
166.004188,594008.0,593046.0
167.054816,595362.0,595183.0
168.124685,598006.0,593792.0
169.180673,599007.0,595583.0
170.233116,598831.0,599608.0
171.290019,599966.0,599602.0
172.346784,599439.0,596901.0
173.402657,603065.0,598699.0
174.46119,600210.0,600500.0
175.519189,599937.0,598402.0
176.588599,602452.0,597694.0
177.659556,600367.0,601961.0
178.715418,598417.0,601025.0
179.787764,598952.0,595368.0
180.842456,602650.0,600171.0
181.896718,604150.0,596563.0
182.960995,601938.0,598204.0
184.03157,594606.0,597245.0
185.103142,599412.0,600186.0
186.166651,602678.0,597648.0
187.220136,597847.0,602293.0
188.272937,595533.0,599310.0
189.335774,599312.0,599670.0
190.393584,596043.0,599054.0
191.470769,599663.0,602853.0
192.54812,597148.0,601391.0
193.766896,601812.0,595399.0
194.95456,599472.0,601100.0
196.131391,599401.0,595860.0
197.327178,599761.0,602655.0
198.48644,598741.0,599566.0
199.651109,600261.0,598679.0
200.824413,600810.0,601299.0
202.012561,596846.0,601552.0
203.231045,602449.0,596780.0
204.396777,597897.0,598360.0
205.574832,598452.0,600737.0
206.742641,599193.0,597145.0
207.935554,600486.0,600456.0
209.129504,599440.0,602235.0
210.315276,603171.0,599012.0
211.499442,600608.0,600414.0
212.679683,603321.0,598022.0
213.863667,598740.0,603040.0
215.034663,602303.0,596969.0
216.210338,598298.0,602966.0
217.392083,603114.0,600622.0
218.568897,599399.0,597118.0
219.736185,600605.0,600137.0
220.88976,601173.0,600473.0
222.088985,598095.0,598991.0
223.240647,599978.0,597751.0
224.406197,601410.0,600436.0
225.572438,599335.0,598225.0
226.72151,598475.0,597311.0
227.860545,600431.0,598940.0
229.040851,601396.0,603786.0
230.230945,599831.0,600292.0
231.399195,604207.0,600121.0
232.601057,602686.0,599371.0
233.779421,597125.0,605723.0
234.937144,603119.0,601387.0
236.103634,601664.0,601415.0
237.264802,596835.0,599888.0
238.433927,599466.0,597594.0
239.641154,597629.0,601684.0
240.831727,597889.0,597982.0
241.99231,599848.0,602236.0
243.187812,596722.0,598891.0
244.38119,599600.0,602123.0
245.552746,598989.0,600649.0
246.754974,599734.0,603404.0
247.912754,602855.0,599661.0
249.114179,600998.0,600498.0
250.306727,600121.0,600960.0
251.469239,597627.0,595870.0
252.669201,599321.0,604397.0
253.859453,599752.0,600988.0
255.024549,598414.0,598291.0
256.205287,600113.0,599820.0
257.39404,599684.0,598757.0
258.576234,601535.0,599670.0
259.772768,598842.0,598599.0
260.928496,599907.0,602243.0
262.112674,601439.0,600098.0
263.274847,598056.0,602215.0
264.482716,598233.0,603284.0
265.666071,602470.0,598858.0
266.851975,599922.0,599891.0
268.045942,600956.0,601390.0
269.180685,600428.0,600076.0
270.33238,603199.0,600022.0
271.500446,601177.0,601496.0
272.697886,598113.0,601903.0
273.909156,596528.0,602926.0
275.067399,600618.0,599082.0
276.247108,597472.0,597343.0
277.41114,600161.0,599360.0
278.581754,596922.0,600471.0
