time,signal_1,signal_2
102.625614,577965.0,574512.0
103.697936,581640.0,575084.0
104.789006,577694.0,576990.0
105.85777,578092.0,578744.0
106.918716,579146.0,577525.0
107.982854,578132.0,577507.0
109.048512,579107.0,577607.0
110.115192,578073.0,572175.0
111.196206,573172.0,577657.0
112.262669,574915.0,571005.0
113.326075,576965.0,578765.0
114.394984,573578.0,576398.0
115.459374,575655.0,580884.0
116.535663,580258.0,580967.0
117.617732,576471.0,584250.0
118.692993,578974.0,580407.0
119.760126,580260.0,582873.0
120.826816,579665.0,583691.0
121.891569,579235.0,581934.0
122.962538,579355.0,585528.0
124.027445,579660.0,582768.0
125.095629,581788.0,583189.0
126.162985,585181.0,583182.0
127.222923,583914.0,585616.0
128.302459,587001.0,584581.0
129.370943,581593.0,584740.0
130.439695,583880.0,584608.0
131.513817,585182.0,586293.0
132.600139,580029.0,583363.0
133.673104,586879.0,585081.0
134.740924,586002.0,585599.0
135.809691,586237.0,587010.0
136.873545,587417.0,589304.0
137.937846,591344.0,588825.0
139.00344,590950.0,588234.0
140.085039,593176.0,589301.0
141.156832,590706.0,591606.0
142.219427,598399.0,591695.0
143.280096,597904.0,593783.0
144.348057,597613.0,596608.0
145.425543,600023.0,597028.0
146.504575,600931.0,597980.0
147.575895,606252.0,596823.0
148.649113,607815.0,602136.0
149.7169,605841.0,598702.0
150.776354,608046.0,599743.0
151.849287,612431.0,602599.0
152.910153,609286.0,604066.0
153.972633,611079.0,603124.0
155.039438,610718.0,605478.0
156.096493,618521.0,607078.0
157.17004,617494.0,610618.0
158.23095,619773.0,610141.0
159.29073,618122.0,609918.0
160.353355,619593.0,614013.0
161.41894,619707.0,612717.0
162.494876,621611.0,616684.0
163.569555,619796.0,614313.0
164.63768,620431.0,620130.0
165.704813,620439.0,619090.0
166.772594,621390.0,622585.0
167.846702,617727.0,619949.0
168.930275,620530.0,623689.0
170.003913,622889.0,622034.0
171.07551,622013.0,624792.0
172.14522,621518.0,625091.0
173.215477,621489.0,626652.0
174.292618,626809.0,627150.0
175.360201,626232.0,630735.0
176.42909,629051.0,631133.0
177.513058,624000.0,625100.0
178.599359,627826.0,627519.0
179.670044,627352.0,626467.0
180.755059,624988.0,628186.0
181.826419,628862.0,625591.0
182.896235,626960.0,627214.0
183.977685,625450.0,630434.0
185.046196,625563.0,628126.0
186.134277,626585.0,624468.0
187.208148,628906.0,626589.0
188.278093,629507.0,626347.0
189.348194,629440.0,625276.0
190.423367,629365.0,628487.0
191.498103,626834.0,626602.0
192.590594,630440.0,624385.0
193.678839,625667.0,627520.0
194.748057,626643.0,627512.0
195.824149,628839.0,628157.0
196.892054,630099.0,627681.0
197.979733,629884.0,626229.0
199.054567,629365.0,625934.0
200.126015,628120.0,626265.0
201.191906,630119.0,625852.0
202.271285,628950.0,624184.0
203.35214,630040.0,627369.0
204.423863,627444.0,626422.0
205.492512,630333.0,625662.0
206.562358,631725.0,625552.0
207.643224,627668.0,627705.0
208.723311,627235.0,627041.0
209.812251,627293.0,624863.0
210.889514,629866.0,627394.0
211.958502,627404.0,624815.0
213.03402,631043.0,623757.0
214.106392,625836.0,627045.0
215.199789,626119.0,627080.0
216.277812,626436.0,627310.0
217.350401,625664.0,627132.0
218.421756,624472.0,623617.0
219.491081,626293.0,625210.0
220.562136,629544.0,624101.0
221.637216,626674.0,625744.0
222.720451,625573.0,627410.0
223.823837,626977.0,627260.0
224.89841,626558.0,630047.0
225.965606,626811.0,626371.0
227.06634,623758.0,626674.0
228.149926,626568.0,627698.0
229.242061,627061.0,626912.0
230.321192,627146.0,626864.0
231.388789,628334.0,625622.0
232.490217,630235.0,626714.0
233.560108,628299.0,625936.0
234.640031,629519.0,624318.0
235.715084,631538.0,627202.0
236.78357,631667.0,628459.0
237.88859,630551.0,628791.0
238.979539,630544.0,627173.0
240.051331,632120.0,626826.0
241.130735,629040.0,626609.0
242.203407,627980.0,625492.0
243.287231,627759.0,624363.0
244.375427,630340.0,627747.0
245.46562,632122.0,625268.0
246.541826,630111.0,629278.0
247.625534,626007.0,627231.0
248.707499,628375.0,625445.0
249.796231,626747.0,625615.0
250.875881,627077.0,627226.0
251.965896,627913.0,624525.0
253.047531,627905.0,626251.0
254.137698,629472.0,624584.0
255.23356,626098.0,622262.0
256.323273,629774.0,623398.0
257.395731,626823.0,621897.0
