time,signal_1,signal_2
213.51104,601037.0,599589.0
214.581982,598290.0,601068.0
215.646935,602893.0,598877.0
216.75231,600520.0,600356.0
217.823152,603529.0,598628.0
218.882765,601032.0,600731.0
219.967516,599329.0,599797.0
221.04514,601593.0,599870.0
222.132729,600839.0,600798.0
223.21962,601738.0,600083.0
224.290767,598024.0,601647.0
225.364157,596433.0,596935.0
226.431132,602314.0,596704.0
227.495191,598511.0,599741.0
228.604715,599400.0,600138.0
229.679113,601979.0,598251.0
230.759229,599423.0,599381.0
231.84015,599760.0,599251.0
232.906425,601376.0,600799.0
234.001152,599638.0,597902.0
235.073566,599775.0,600667.0
236.137849,598989.0,597587.0
237.212276,601339.0,599449.0
238.281769,600231.0,598167.0
239.360624,601415.0,601369.0
240.457234,599584.0,596802.0
241.532057,601646.0,604330.0
242.60126,597341.0,601277.0
243.689084,600559.0,597037.0
244.776242,597379.0,600537.0
245.865022,600945.0,598946.0
246.946231,597730.0,601499.0
248.018296,599988.0,599926.0
249.089468,599520.0,602438.0
250.174175,601510.0,601733.0
251.250821,597272.0,599144.0
252.316714,599263.0,601624.0
253.397978,600370.0,600322.0
254.47375,597145.0,600140.0
255.535487,597751.0,600017.0
256.62009,603322.0,599370.0
257.702507,600171.0,599547.0
258.78593,602408.0,601382.0
259.867933,599659.0,599776.0
