time,signal_1,signal_2
236.939691,550244.0,538385.0
238.08358,544245.0,538330.0
239.224653,545509.0,533147.0
240.392135,548511.0,532386.0
241.53451,548610.0,538212.0
242.681021,545839.0,532204.0
243.837305,546425.0,532664.0
244.998901,550665.0,538538.0
246.172992,549195.0,538051.0
247.324444,549455.0,538792.0
248.620468,552051.0,538523.0
249.934893,545128.0,538123.0
251.239524,550581.0,538524.0
252.547133,546476.0,532523.0
253.859433,545189.0,538776.0
255.232279,544475.0,539577.0
256.713276,548392.0,538377.0
258.313404,547264.0,540321.0
259.585071,548825.0,538469.0
260.766057,548485.0,538185.0
262.350023,549549.0,533907.0
263.575924,543973.0,532270.0
265.012704,547641.0,531413.0
266.174799,549422.0,533126.0
267.315151,550632.0,537660.0
268.458577,549654.0,532280.0
269.639468,549088.0,532529.0
270.81387,549503.0,538663.0
271.961553,550599.0,531968.0
273.104425,550314.0,534032.0
274.297003,551806.0,532192.0
275.617387,548927.0,531811.0
276.846411,551346.0,537958.0
277.987419,549684.0,532685.0
279.126796,550905.0,533391.0
280.282313,544183.0,533318.0
281.455849,546967.0,537796.0
282.602718,547960.0,532538.0
283.737525,549142.0,539382.0
284.867058,549835.0,531970.0
285.998,549421.0,535382.0
287.155061,549323.0,537493.0
288.290796,550451.0,539558.0
289.421727,549375.0,532534.0
290.553208,544511.0,532546.0
